codigo,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
1753,2019,5,12019000,21,160,MT,227600,3183,3182514,1218330
1754,2019,10,12019000,21,160,ND,917800,127200,127200000,45973586
1755,2019,7,12019000,21,160,MS,927700,39574,39573326,13230536
1756,2019,10,12019000,21,160,ND,1017700,190541,190540866,67376279
1757,2019,2,12019000,21,776,GO,817800,12651,12650850,4283183
1758,2019,3,12019000,21,63,MS,147852,43172,43171954,15128605
1759,2019,4,12019000,21,245,MT,227600,52655,52654652,18024407
1760,2019,11,12019000,21,160,SC,917800,38777,38777710,14104959
1761,2019,5,12019000,21,160,MG,727600,81960,81959374,27442564
1762,2019,11,12019000,21,160,MT,320151,32605,32604260,11808775
1763,2019,6,12019000,21,160,MT,227600,69625,69626005,22119360
1764,2019,1,12019000,21,160,MT,927700,3149,3150074,1049289
1765,2019,4,12019000,21,160,MT,727600,43066,43066334,15478112
1766,2019,5,12019000,21,476,RJ,717600,0,0,25
1767,2019,2,12019000,21,160,RS,927700,314,314644,105158
1768,2019,5,12019000,21,160,RS,927502,22385,22384875,7472071
1769,2019,9,12019000,21,776,MG,817800,1346,1346466,477942
1770,2019,6,12019000,21,351,RJ,717800,0,20,30
1771,2019,8,12019000,21,63,MS,147852,2800,2800355,869726
1772,2019,9,12019000,21,245,MT,217800,7971,7971513,2787857
1773,2019,6,12019000,21,161,MT,817800,41500,41500000,12912310
1774,2019,5,12019000,21,160,MT,917800,23263,23262235,7916967
1775,2019,6,12019000,21,160,SP,727600,10000,10000000,3386620
1776,2019,10,12019000,21,160,MT,817800,113511,113510990,39798940
1777,2019,10,12019000,21,676,MG,727600,14914,14913743,5147628
1778,2019,4,12019000,21,493,MT,210200,30588,30587905,10492263
1779,2019,9,12019000,21,160,SP,917800,9343,9342588,3245751
1780,2019,8,12019000,21,160,GO,917800,13695,13695288,4798421
1781,2019,4,12019000,21,160,ND,817800,4626,4626000,1547351
1782,2019,10,12019000,21,160,MT,1017700,18342,18342359,6508924
1783,2019,5,12019000,21,53,MT,217800,68795,68795034,23142608
1784,2019,11,12019000,21,160,RS,927700,21699,21699281,7935281
1785,2019,4,12019000,21,858,RS,917800,318,317852,110528
1786,2019,5,12019000,21,858,MA,320151,22423,22422994,8033652
1787,2019,6,12019000,21,160,ND,217800,57600,57600000,17710272
1788,2019,9,12019000,21,863,TO,320151,3500,3500000,1253525
1789,2019,5,12019000,21,741,SP,817700,0,6,640
1790,2019,5,12019000,21,160,MS,927700,47864,47865339,16021563
1791,2019,3,12019000,21,245,RO,210200,17800,17800000,6298708
1792,2019,7,12019000,21,607,BA,320151,4483,4483280,1405643
1793,2019,7,12019000,21,160,TO,517800,483,482760,173002
1794,2019,4,12019000,21,399,RS,927700,280,279544,97145
1795,2019,8,12019000,21,160,ND,217800,68000,68000000,25160000
1796,2019,4,12019000,21,161,GO,817800,5274,5274470,1970067
1797,2019,3,12019000,21,827,MT,210200,31957,31956650,11217104
1798,2019,4,12019000,21,245,BA,210200,3321,3320542,1113245
1799,2019,2,12019000,21,160,MT,927700,109,109447,36457
1800,2019,9,12019000,21,160,ND,1017700,39500,39500000,14208559
1801,2019,3,12019000,21,827,RO,210200,1043,1043350,366226
1802,2019,4,12019000,21,63,MS,147852,58115,58114431,20720864
1803,2019,12,12019000,21,160,MS,817800,424,424122,147650
1804,2019,12,12019000,21,160,SP,927700,818,818103,294927
1805,2019,8,12019000,21,628,MT,320151,98,97966,34495
1806,2019,4,12019000,21,160,MA,1017700,2820,2819585,974167
1807,2019,12,12019000,21,676,GO,727600,30760,30759762,11195015
1808,2019,3,12019000,21,776,SP,817800,10822,10821826,4249839
1809,2019,3,12019000,21,23,TO,217800,3992,3992010,1394135
1810,2019,9,12019000,21,573,MS,917800,2774,2773705,1006217
1811,2019,6,12019000,21,160,MA,217800,3073,3072960,951807
1812,2019,11,12019000,21,160,ND,727600,73800,73800000,26982756
1813,2019,9,12019000,21,160,MG,927700,745,744903,250928
1814,2019,5,12019000,21,245,PA,320151,1891,1890843,654069
1815,2019,9,12019000,21,776,PI,320151,100,100000,35341
1816,2019,12,12019000,21,160,PR,927502,305,305037,109173
1817,2019,9,12019000,21,160,SC,927502,7726,7725551,2756245
1818,2019,6,12019000,21,386,PA,210200,12772,12772079,4442129
1819,2019,2,12019000,21,160,MA,217800,1700,1700000,591719
1820,2019,8,12019000,21,160,ND,927700,1500,1500000,555000
1821,2019,6,12019000,21,160,PR,927700,161584,161584142,52735631
1822,2019,3,12019000,21,160,MT,817800,1318418,1316420360,469928009
1823,2019,11,12019000,21,573,MT,917800,32075,32075405,11442716
1824,2019,11,12019000,21,160,SP,1017700,8675,8674928,3342450
1825,2019,3,12019000,21,827,RO,227600,33019,33019270,11169314
1826,2019,6,12019000,21,160,RS,917800,1534,1534247,505095
1827,2019,10,12019000,21,776,PI,320151,43119,43118584,15164889
1828,2019,12,12019000,21,776,MT,927700,300,299751,108060
1829,2019,5,12019000,21,160,MT,927700,20725,20724503,6933605
1830,2019,5,12019000,21,676,MG,817800,2255,2254762,822235
1831,2019,1,12019000,21,160,GO,727600,99692,99691631,38974507
1832,2019,3,12019000,21,81,MT,817800,28000,28000000,9800000
1833,2019,6,12019000,21,573,PR,927800,80,80000,64000
1834,2019,3,12019000,21,160,MT,817800,60890,60890152,21897878
1835,2019,1,12019000,21,160,ND,917800,68144,68143915,25079954
1836,2019,3,12019000,21,160,MA,320151,145921,145921000,52107745
1837,2019,3,12019000,21,160,GO,727600,177565,177564524,63717600
1838,2019,1,12019000,21,160,TO,320151,35931,35930181,14134606
1839,2019,3,12019000,21,573,MT,217800,10000,10000000,3586544
1840,2019,4,12019000,21,81,MT,917800,8039,8039346,2778834
1841,2019,7,12019000,21,245,PA,217800,19499,19498656,6572892
1842,2019,10,12019000,21,160,TO,320151,58177,58177706,19955640
1843,2019,8,12019000,21,576,PR,917800,66910,66909046,23181111
1844,2019,2,12019000,21,160,SC,927700,113178,113179149,38530076
1845,2019,4,12019000,21,160,PR,917800,505838,505837550,182541578
1846,2019,7,12019000,21,493,MT,217800,56000,56000300,20190981
1847,2019,4,12019000,21,858,SP,917800,3916,3915896,1319668
1848,2019,2,12019000,21,63,MS,147800,8518,8518060,2498089
1849,2019,3,12019000,21,493,RO,227600,25360,25359115,8580510
1850,2019,2,12019000,21,776,SP,817800,11298,11298123,3982666
1851,2019,6,12019000,21,160,MS,817800,165,164926,57336
1852,2019,5,12019000,21,160,MA,320151,10728,10728440,3649574
1853,2019,5,12019000,21,576,PR,917800,17500,17500000,6024550
1854,2019,1,12019000,21,160,MS,1017700,142,141959,50292
1855,2019,4,12019000,21,776,SP,817800,35586,35585927,12864080
1856,2019,9,12019000,21,776,DF,727600,60,60247,20279
1857,2019,6,12019000,21,858,TO,320151,2991,2991200,1005163
1858,2019,8,12019000,21,493,RO,210200,555,554782,191728
1859,2019,3,12019000,21,160,GO,727600,35347,35347228,12559646
1860,2019,8,12019000,21,160,DF,927700,2606,2605564,990180
1861,2019,5,12019000,21,676,GO,817800,53186,53186053,19396196
1862,2019,10,12019000,21,607,BA,517800,19500,19499329,6052786
1863,2019,7,12019000,21,160,TO,817800,230,229730,78253
1864,2019,12,12019000,21,776,PR,927700,58484,58484526,21034447
1865,2019,8,12019000,21,160,MG,727600,5800,5800000,2076282
1866,2019,10,12019000,21,160,PR,727600,6500,6500000,2455375
1867,2019,10,12019000,21,580,RS,1017700,0,20,39
1868,2019,10,12019000,21,160,PA,927502,2993,2992502,1100104
1869,2019,2,12019000,21,63,SP,817800,0,0,322
1870,2019,4,12019000,21,160,PI,517800,8367,8366760,2834166
1871,2019,6,12019000,21,161,MT,217800,31659,31658785,11098282
1872,2019,8,12019000,21,576,SC,917800,10190,10190094,3523082
1873,2019,8,12019000,21,576,RS,817700,0,1,3
1874,2019,3,12019000,21,351,SP,817800,10,10,41
1875,2019,7,12019000,21,161,TO,517800,500,500000,187400
1876,2019,7,12019000,21,160,ND,817800,48100,48100000,17212250
1877,2019,9,12019000,21,245,GO,817800,5990,5989635,2152741
1878,2019,6,12019000,21,776,MS,817800,7185,7185339,2504722
1879,2019,10,12019000,21,232,SP,817800,0,0,28
1880,2019,6,12019000,21,628,MA,320151,22073,22073374,7301210
1881,2019,2,12019000,21,863,PR,917800,210,210325,75742
1882,2019,9,12019000,21,160,ES,727600,3650,3650000,1289582
1883,2019,3,12019000,21,372,GO,817800,3000,3000000,1057152
1884,2019,7,12019000,21,576,RS,917800,498,498086,167212
1885,2019,4,12019000,21,858,MT,927700,5824,5824280,2139083
1886,2019,4,12019000,21,160,SC,927502,851,851428,288379
1887,2019,12,12019000,21,351,SP,817800,0,6,30
1888,2019,4,12019000,21,87,MG,817700,0,1,8
1889,2019,3,12019000,21,160,MT,210200,24050,24050000,8510333
1890,2019,4,12019000,21,372,MT,217800,201967,201966030,70832874
1891,2019,8,12019000,21,827,MT,227600,35815,35813374,12586848
1892,2019,5,12019000,21,160,GO,817800,298097,298093269,100028941
1893,2019,8,12019000,21,160,BA,517800,339685,339685503,116504985
1894,2019,8,12019000,21,160,SC,517800,2908,2908499,1020912
1895,2019,7,12019000,21,576,GO,817800,36518,36517450,13061760
1896,2019,6,12019000,21,372,MT,210200,33800,33800000,11488620
1897,2019,6,12019000,21,160,MT,320151,159940,159941527,53067001
1898,2019,10,12019000,21,573,MT,917800,60224,60222415,21450800
1899,2019,2,12019000,21,820,MT,227600,30393,30393745,10172179
1900,2019,9,12019000,21,160,MS,927700,60580,60578885,21399409
1901,2019,12,12019000,21,160,BA,320151,15197,15196703,5625505
1902,2019,6,12019000,21,827,MA,320151,10425,10425000,3610686
1903,2019,7,12019000,21,160,GO,917800,18387,18386993,6535547
1904,2019,4,12019000,21,372,MT,817800,120298,120298615,41744501
1905,2019,10,12019000,21,776,MA,320151,49368,49366144,17472284
1906,2019,3,12019000,21,160,MT,727600,86285,86285543,31649435
1907,2019,4,12019000,21,858,SC,927700,5651,5651796,1897904
1908,2019,9,12019000,21,858,MG,927700,241,241414,84096
1909,2019,6,12019000,21,245,RO,227600,23323,23322530,7327939
1910,2019,2,12019000,21,820,RR,227600,1000,1000000,334680
1911,2019,12,12019000,21,160,MG,917800,1525,1525087,564224
1912,2019,4,12019000,21,81,SP,917800,1138,1137162,398559
1913,2019,7,12019000,21,776,MG,817800,1400,1400251,491898
1914,2019,8,12019000,21,573,PA,217800,4700,4700000,1746520
1915,2019,12,12019000,21,160,MG,817800,16801,16801014,6071189
1916,2019,5,12019000,21,372,MS,927700,4130,4130000,1360051
1917,2019,11,12019000,21,160,MT,217800,68123,68122046,23983780
1918,2019,11,12019000,21,160,GO,1017700,48,47888,16822
1919,2019,2,12019000,21,160,PR,927700,126640,126641078,46165186
1920,2019,5,12019000,21,81,MG,817800,1069,1068560,335932
1921,2019,5,12019000,21,161,TO,517800,5000,5000000,1704050
1922,2019,1,12019000,21,160,PR,210200,2800,2800000,934864
1923,2019,5,12019000,21,160,MT,727600,1800,1800000,616284
1924,2019,10,12019000,21,776,MG,727600,1755,1755000,643839
1925,2019,8,12019000,21,160,RS,927700,1469,1468861,530995
1926,2019,9,12019000,21,160,GO,320151,2379,2378511,795552
1927,2019,7,12019000,21,372,RS,1017700,66000,66000000,24287952
1928,2019,5,12019000,21,399,MT,320151,15000,15000000,5201700
1929,2019,6,12019000,21,372,PA,320151,1,1464,496
1930,2019,6,12019000,21,386,RO,210200,3100,3100000,1058430
1931,2019,12,12019000,21,160,MS,727600,77,77040,28178
1932,2019,3,12019000,21,160,PI,320151,7667,7667000,2726539
1933,2019,11,12019000,21,160,DF,927700,3031,3031260,1131774
1934,2019,6,12019000,21,169,MG,817700,0,3,181
1935,2019,8,12019000,21,576,RS,917800,1648,1648664,571421
1936,2019,4,12019000,21,399,PR,917800,20,20000,8340
1937,2019,6,12019000,21,160,RS,1017700,443,443355,150000
1938,2019,7,12019000,21,493,PA,217800,10256,10255975,3679211
1939,2019,9,12019000,21,776,GO,817800,1408,1408329,499900
1940,2019,10,12019000,21,160,AP,240152,26449,26449361,8728289
1941,2019,4,12019000,21,160,SP,1017700,17625,17625094,5900000
1942,2019,1,12019000,21,676,MT,217800,7228,7228740,2920436
1943,2019,9,12019000,21,573,PR,917800,13226,13226295,4798103
1944,2019,5,12019000,21,493,RO,210200,2827,2826691,936115
1945,2019,5,12019000,21,160,MT,217800,343535,343535878,114129541
1946,2019,7,12019000,21,245,MT,217800,49492,49493713,16684247
1947,2019,6,12019000,21,160,MT,817800,56953,56953905,19141123
1948,2019,11,12019000,21,160,MA,320151,206207,206204339,73194994
1949,2019,7,12019000,21,573,RO,227600,28089,28087847,9295521
1950,2019,2,12019000,21,383,MG,210200,8259,8258550,2881909
1951,2019,9,12019000,21,160,MT,817800,83290,83290044,29528762
1952,2019,12,12019000,21,160,RS,927700,16400,16400384,6023354
1953,2019,6,12019000,21,160,PI,320151,80331,80331445,27213911
1954,2019,6,12019000,21,160,SC,1017700,1200,1199891,413956
1955,2019,7,12019000,21,161,MT,817800,16115,16112755,5631176
1956,2019,3,12019000,21,160,PR,917800,27222,27221529,10227756
1957,2019,11,12019000,21,160,ND,917800,229300,229300000,82162155
1958,2019,1,12019000,21,160,RS,927700,1658,1657881,555372
1959,2019,12,12019000,21,676,PA,217800,11796,11796050,3824633
1960,2019,10,12019000,21,160,SP,917800,23489,23488972,8343809
1961,2019,5,12019000,21,858,PA,320151,1600,1600000,564112
1962,2019,4,12019000,21,245,MT,210200,7200,7200000,2625336
1963,2019,6,12019000,21,160,BA,320151,22441,22440771,7101778
1964,2019,4,12019000,21,576,BA,817800,7,7135,2372
1965,2019,6,12019000,21,160,GO,817800,45195,45194053,15175889
1966,2019,6,12019000,21,351,RJ,717600,0,0,9
1967,2019,7,12019000,21,776,SP,817800,5870,5870790,2020971
1968,2019,7,12019000,21,776,DF,727600,3100,3100000,1120532
1969,2019,7,12019000,21,576,MS,917800,9142,9141637,3091728
1970,2019,12,12019000,21,776,SC,927700,8571,8571639,3081726
1971,2019,5,12019000,21,573,MG,210200,16300,16300000,5582913
1972,2019,3,12019000,21,858,SC,927700,9387,9387270,3260835
1973,2019,12,12019000,21,160,PR,817800,2475,2474968,894577
1974,2019,3,12019000,21,372,MG,817800,4800,4799963,1691431
1975,2019,1,12019000,21,160,ES,727600,171,171437,65751
1976,2019,11,12019000,21,827,RR,227600,19733,19732661,7353376
1977,2019,6,12019000,21,160,MS,917800,178148,178146677,60902068
1978,2019,10,12019000,21,573,PR,917800,9158,9158282,3257601
1979,2019,5,12019000,21,81,MT,817800,37709,37709100,12508215
1980,2019,9,12019000,21,160,RS,927700,9329,9329177,3232608
1981,2019,11,12019000,21,160,PA,917800,2149,2149294,779191
1982,2019,8,12019000,21,160,SP,817800,25609,25609102,9316542
1983,2019,8,12019000,21,372,PR,927700,31772,31771992,11157510
1984,2019,8,12019000,21,160,SC,917800,18091,18090089,6310567
1985,2019,9,12019000,21,776,GO,727600,6140,6139753,2230259
1986,2019,10,12019000,21,160,MT,320151,26269,26269704,9043071
1987,2019,7,12019000,21,383,PA,320151,3000,3000000,1019700
1988,2019,7,12019000,21,161,BA,517800,25817,25816531,8843119
1989,2019,7,12019000,21,190,SC,917800,355,355196,124223
1990,2019,4,12019000,21,160,DF,727600,17512,17511780,6417227
1991,2019,5,12019000,21,776,MG,817800,2000,2000000,632080
1992,2019,7,12019000,21,676,GO,727600,24594,24594251,8700462
1993,2019,7,12019000,21,676,MT,727600,5151,5151374,1822350
1994,2019,10,12019000,21,776,GO,727600,10060,10060080,3690641
1995,2019,7,12019000,21,160,DF,727600,3608,3608045,1158539
1996,2019,12,12019000,21,160,SC,917800,29549,29549313,10652833
1997,2019,8,12019000,21,741,SP,817800,0,0,7
1998,2019,10,12019000,21,160,MS,1017700,2763,2763550,986359
1999,2019,10,12019000,21,160,DF,727600,140,140221,47197
2000,2019,4,12019000,21,63,MS,147852,6226,6225889,2262457
2001,2019,1,12019000,21,160,RR,227600,25947,25946788,9294139
2002,2019,6,12019000,21,776,GO,817800,15000,15000000,5274750
2003,2019,9,12019000,21,160,SP,927502,417,416696,148665
2004,2019,5,12019000,21,245,MA,320151,3828,3827580,1446460
2005,2019,2,12019000,21,628,MT,210200,34027,34026520,11915330
2006,2019,7,12019000,21,245,MT,210200,4277,4277310,1453858
2007,2019,5,12019000,21,245,MT,227600,19944,19944905,8153877
2008,2019,8,12019000,21,160,GO,727600,83273,83272772,29128204
2009,2019,2,12019000,21,160,MT,817800,1305004,1305005462,468864614
2010,2019,12,12019000,21,160,ND,927700,85000,85000000,26426500
2011,2019,5,12019000,21,160,PR,817800,24480,24479562,7951284
2012,2019,5,12019000,21,827,MT,210200,40794,40793680,13681792
2013,2019,7,12019000,21,160,BA,320151,55206,55205773,19111095
2014,2019,9,12019000,21,161,PI,517800,1158,1158280,351237
2015,2019,5,12019000,21,160,GO,727600,125436,125434830,42491926
2016,2019,4,12019000,21,858,PR,917800,35008,35006987,12473737
2017,2019,10,12019000,21,160,GO,917800,24154,24154364,8680933
2018,2019,8,12019000,21,245,TO,320151,5200,5199439,1687496
2019,2019,8,12019000,21,628,SP,817800,30933,30932107,10801434
2020,2019,5,12019000,21,160,MS,817800,1214,1214333,391222
2021,2019,2,12019000,21,160,SP,917800,7226,7226176,2772916
2022,2019,10,12019000,21,160,PI,517800,7010,7010732,2430082
2023,2019,5,12019000,21,169,MG,817700,0,0,535
2024,2019,8,12019000,21,493,RO,210200,249,249180,87019
2025,2019,2,12019000,21,160,RS,1017700,2529,2529342,1004225
2026,2019,3,12019000,21,161,SP,817800,21831,21830857,7426230
2027,2019,3,12019000,21,160,DF,817800,7963,7963322,2666651
2028,2019,4,12019000,21,53,MT,320151,11360,11360000,3975570
2029,2019,2,12019000,21,776,MG,817800,6461,6460803,2203421
2030,2019,7,12019000,21,160,DF,917800,63,62970,20388
2031,2019,3,12019000,21,383,MT,227600,5773,5772960,2007951
2032,2019,3,12019000,21,245,AM,227600,2416,2415741,820482
2033,2019,10,12019000,21,741,SP,817800,0,0,7
2034,2019,11,12019000,21,676,MG,217800,49331,49330710,17257340
2035,2019,4,12019000,21,776,TO,320151,12697,12697071,4402022
2036,2019,3,12019000,21,372,SP,817800,57286,57286081,20060215
2037,2019,5,12019000,21,576,MT,817800,68747,68746570,22729030
2038,2019,12,12019000,21,245,MT,227600,34001,34001653,12765920
2039,2019,10,12019000,21,160,ND,927700,1000,1000000,370000
2040,2019,4,12019000,21,493,MT,227600,16701,16700575,5526555
2041,2019,7,12019000,21,573,MT,227600,85740,85740835,27752127
2042,2019,4,12019000,21,160,MT,320151,151854,151854532,53119117
2043,2019,6,12019000,21,245,MT,217800,60732,60732796,21418087
2044,2019,1,12019000,21,160,PI,320151,68626,68625174,27195291
2045,2019,8,12019000,21,776,PA,217800,29054,29054020,10507527
2046,2019,4,12019000,21,245,PR,917800,9450,9450000,3316194
2047,2019,3,12019000,21,161,MT,817800,44107,44106696,15437050
2048,2019,9,12019000,21,858,PR,927700,41396,41395196,14514754
2049,2019,5,12019000,21,275,RO,227600,17794,17794240,5517282
2050,2019,9,12019000,21,160,MG,1017700,98200,98199848,36855644
2051,2019,5,12019000,21,160,RS,927700,4668,4667849,1564547
2052,2019,3,12019000,21,160,SP,927700,2003,2002864,686843
2053,2019,1,12019000,21,160,DF,927700,56,55764,18575
2054,2019,8,12019000,21,160,TO,517800,3324,3324351,1093674
2055,2019,3,12019000,21,301,MT,210200,9863,9863201,3462082
2056,2019,7,12019000,21,576,PR,917800,16696,16696010,5660365
2057,2019,6,12019000,21,190,MS,727600,5634,5634000,1752963
2058,2019,4,12019000,21,81,SC,917800,4009,4008606,1484564
2059,2019,5,12019000,21,628,PR,210200,13000,13000000,4197700
2060,2019,5,12019000,21,573,MG,917800,639,638680,219374
2061,2019,10,12019000,21,676,MG,240152,10385,10385340,3676099
2062,2019,5,12019000,21,372,RS,1017700,94613,94612895,30939985
2063,2019,1,12019000,21,160,ND,1017700,9000,9000000,3622410
2064,2019,3,12019000,21,81,GO,817800,13000,13000000,4550000
2065,2019,10,12019000,21,160,RO,227600,493,492696,178873
2066,2019,6,12019000,21,372,MA,320151,16563,16563422,5779603
2067,2019,4,12019000,21,160,MG,817800,244883,244881957,85714123
2068,2019,5,12019000,21,160,GO,917800,5222,5221037,1743167
2069,2019,9,12019000,21,160,RS,1017700,1018663,1018663976,367280529
