epidemiological_week,date,state,city,city_ibge_code,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_deaths,last_available_death_rate,estimated_population,infected_confirmed
202119,5/11/2021,RJ,Carmo,3301207,1857,975827641,34,0.0183,19030,1
202119,5/11/2021,RJ,Casimiro de Abreu,3301306,3683,817699429,105,0.0285,45041,1
202119,5/11/2021,RJ,Comendador Levy Gasparian,3300951,613,714785448,21,0.0343,8576,1
202119,5/11/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1872,800068382,70,0.0374,23398,1
202119,5/11/2021,RJ,Cordeiro,3301504,2110,957306837,8,0.0038,22041,1
202119,5/11/2021,RJ,Duas Barras,3301603,177,153539209,6,0.0339,11528,1
202119,5/11/2021,RJ,Duque de Caxias,3301702,19738,213470557,1292,0.0655,924624,1
202119,5/11/2021,RJ,Engenheiro Paulo de Frontin,3301801,1304,926728733,52,0.0399,14071,1
202119,5/11/2021,RJ,Guapimirim,3301850,4548,740861406,158,0.0347,61388,1
202119,5/11/2021,RJ,Iguaba Grande,3301876,3789,1313936956,93,0.0245,28837,1
202119,5/11/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202119,5/11/2021,RJ,ItaboraÃ­,3301900,8604,354741221,598,0.0695,242543,1
202119,5/11/2021,RJ,ItaguaÃ­,3302007,4755,352695095,287,0.0604,134819,1
202119,5/11/2021,RJ,Italva,3302056,452,295444147,20,0.0442,15299,1
202119,5/11/2021,RJ,Itaocara,3302106,1830,788045819,67,0.0366,23222,1
202119,5/11/2021,RJ,Itaperuna,3302205,6245,601637765,170,0.0272,103800,1
202119,5/11/2021,RJ,Itatiaia,3302254,1280,399201597,50,0.0391,32064,1
202119,5/11/2021,RJ,Japeri,3302270,970,91901315,68,0.0701,105548,1
202119,5/11/2021,RJ,Laje do MuriaÃ©,3302304,493,672945673,6,0.0122,7326,1
202119,5/11/2021,RJ,MacaÃ©,3302403,23000,879537746,557,0.0242,261501,1
202119,5/11/2021,RJ,Macuco,3302452,822,1461853103,7,0.0085,5623,1
202119,5/11/2021,RJ,MagÃ©,3302502,10426,423076455,452,0.0434,246433,1
202119,5/11/2021,RJ,Mangaratiba,3302601,2406,532065458,106,0.0441,45220,1
202119,5/11/2021,RJ,MaricÃ¡,3302700,8139,494760006,390,0.0479,164504,1
202119,5/11/2021,RJ,Mendes,3302809,1648,883740884,30,0.0182,18648,1
202119,5/11/2021,RJ,Mesquita,3302858,2971,168262832,350,0.1178,176569,1
202119,5/11/2021,RJ,Miguel Pereira,3302908,2072,809976154,49,0.0236,25581,1
202119,5/11/2021,RJ,Miracema,3303005,2054,756426309,18,0.0088,27154,1
202119,5/11/2021,RJ,Natividade,3303104,1044,681862713,18,0.0172,15311,1
202119,5/11/2021,RJ,NilÃ³polis,3303203,3061,188145771,391,0.1277,162693,1
202119,5/11/2021,RJ,NiterÃ³i,3303302,35220,683462801,1604,0.0455,515317,1
202119,5/11/2021,RJ,Nova Friburgo,3303401,16395,857667479,523,0.0319,191158,1
202119,5/11/2021,RJ,Nova IguaÃ§u,3303500,15490,188144812,1372,0.0886,823302,1
202119,5/11/2021,RJ,Paracambi,3303609,2329,44207809,97,0.0416,52683,1
202119,5/11/2021,RJ,ParaÃ­ba do Sul,3303708,4100,920975785,128,0.0312,44518,1
202119,5/11/2021,RJ,Paraty,3303807,2177,498397436,63,0.0289,43680,1
202119,5/11/2021,RJ,Paty do Alferes,3303856,1796,644698112,34,0.0189,27858,1
202119,5/11/2021,RJ,PetrÃ³polis,3303906,8787,28652202,1005,0.1144,306678,1
202119,5/11/2021,RJ,Pinheiral,3303955,2460,969878568,57,0.0232,25364,1
202119,5/11/2021,RJ,PiraÃ­,3304003,3293,1114570993,60,0.0182,29545,1
202119,5/11/2021,RJ,PorciÃºncula,3304102,1900,1002109705,61,0.0321,18960,1
202119,5/11/2021,RJ,Porto Real,3304110,1482,741964554,32,0.0216,19974,1
202119,5/11/2021,RJ,Quatis,3304128,670,464149636,24,0.0358,14435,1
202119,5/11/2021,RJ,Queimados,3304144,4980,329071266,148,0.0297,151335,1
202119,5/11/2021,RJ,QuissamÃ£,3304151,2294,912998488,64,0.0279,25126,1
202119,5/11/2021,RJ,Resende,3304201,10860,82078723,381,0.0351,132312,1
202119,5/11/2021,RJ,Rio Bonito,3304300,4785,789955921,174,0.0364,60573,1
202119,5/11/2021,RJ,Rio Claro,3304409,1256,675087342,43,0.0342,18605,1
202119,5/11/2021,RJ,Rio das Flores,3304508,162,173373288,13,0.0802,9344,1
202119,5/11/2021,RJ,Rio das Ostras,3304524,9963,641974831,369,0.037,155193,1
202119,5/11/2021,RJ,Rio de Janeiro,3304557,289794,429463463,24853,0.0858,6747815,1
202119,5/11/2021,RJ,Santa Maria Madalena,3304607,223,214588145,9,0.0404,10392,1
202119,5/11/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,3883,911630746,114,0.0294,42594,1
202119,5/11/2021,RJ,SÃ£o FidÃ©lis,3304805,510,131748902,78,0.1529,38710,1
202119,5/11/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,1399,331438048,66,0.0472,42210,1
202119,5/11/2021,RJ,SÃ£o GonÃ§alo,3304904,42382,38820705,2104,0.0496,1091737,1
202119,5/11/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,3635,997995772,18,0.005,36423,1
202119,5/11/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,8172,172803898,885,0.1083,472906,1
202119,5/11/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,297,412156536,5,0.0168,7206,1
202119,5/11/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1576,719109327,48,0.0305,21916,1
202119,5/11/2021,RJ,SÃ£o Pedro da Aldeia,3305208,4089,385576479,213,0.0521,106049,1
202119,5/11/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,406,43251305,17,0.0419,9387,1
202119,5/11/2021,RJ,Sapucaia,3305406,2539,1391309113,91,0.0358,18249,1
202119,5/11/2021,RJ,Saquarema,3305505,2214,244416723,200,0.0903,90583,1
202119,5/11/2021,RJ,SeropÃ©dica,3305554,1955,235281375,159,0.0813,83092,1
202119,5/11/2021,RJ,Silva Jardim,3305604,1162,533664003,18,0.0155,21774,1
202119,5/11/2021,RJ,Sumidouro,3305703,985,628710027,47,0.0477,15667,1
202119,5/11/2021,RJ,TanguÃ¡,3305752,2605,752672638,91,0.0349,34610,1
202119,5/11/2021,RJ,TeresÃ³polis,3305802,23020,124945723,683,0.0297,184240,1
202119,5/11/2021,RJ,Trajano de Moraes,3305901,442,415413534,3,0.0068,10640,1
202119,5/11/2021,RJ,TrÃªs Rios,3306008,8581,1044654379,192,0.0224,82142,1
202119,5/11/2021,RJ,ValenÃ§a,3306107,2698,350986744,131,0.0486,76869,1
202119,5/11/2021,RJ,Varre-Sai,3306156,1814,1633351342,5,0.0028,11106,1
202119,5/11/2021,RJ,Vassouras,3306206,1977,533128388,104,0.0526,37083,1
202119,5/11/2021,RJ,Volta Redonda,3306305,26925,982707272,832,0.0309,273988,1
202119,5/11/2021,RJ,,33,792073,456100645,46770,0.059,17366189,1
202119,5/10/2021,RJ,Angra dos Reis,3300100,12441,600886768,409,0.0329,207044,1
202119,5/10/2021,RJ,AperibÃ©,3300159,489,410889841,19,0.0389,11901,1
202119,5/10/2021,RJ,Araruama,3300209,4871,362714363,293,0.0602,134293,1
202119,5/10/2021,RJ,Areal,3300225,884,697766201,36,0.0407,12669,1
202119,5/10/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,3949,1145401282,42,0.0106,34477,1
202119,5/10/2021,RJ,Arraial do Cabo,3300258,606,198084529,24,0.0396,30593,1
202119,5/10/2021,RJ,Barra do PiraÃ­,3300308,5094,505537692,269,0.0528,100764,1
202119,5/10/2021,RJ,Barra Mansa,3300407,13464,72844135,456,0.0339,184833,1
202119,5/10/2021,RJ,Belford Roxo,3300456,19111,372448443,560,0.0293,513118,1
202119,5/10/2021,RJ,Bom Jardim,3300506,1251,452998262,30,0.024,27616,1
202119,5/10/2021,RJ,Bom Jesus do Itabapoana,3300605,2682,720909604,73,0.0272,37203,1
202119,5/10/2021,RJ,Cabo Frio,3300704,10550,457943033,552,0.0523,230378,1
202119,5/10/2021,RJ,Cachoeiras de Macacu,3300803,2434,410434548,84,0.0345,59303,1
202119,5/10/2021,RJ,Cambuci,3300902,730,470542736,25,0.0342,15514,1
202119,5/10/2021,RJ,Campos dos Goytacazes,3301009,22879,447582791,1128,0.0493,511168,1
202119,5/10/2021,RJ,Cantagalo,3301108,2110,1046211821,15,0.0071,20168,1
202119,5/10/2021,RJ,Carapebus,3300936,1325,798866514,10,0.0075,16586,1
202119,5/10/2021,RJ,Cardoso Moreira,3301157,1074,837688168,10,0.0093,12821,1
202119,5/10/2021,RJ,Carmo,3301207,1857,975827641,34,0.0183,19030,1
202119,5/10/2021,RJ,Casimiro de Abreu,3301306,3663,813259031,105,0.0287,45041,1
202119,5/10/2021,RJ,Comendador Levy Gasparian,3300951,613,714785448,21,0.0343,8576,1
202119,5/10/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1868,798358834,69,0.0369,23398,1
202119,5/10/2021,RJ,Cordeiro,3301504,2101,953223538,8,0.0038,22041,1
202119,5/10/2021,RJ,Duas Barras,3301603,174,150936849,5,0.0287,11528,1
202119,5/10/2021,RJ,Duque de Caxias,3301702,19667,212702677,1288,0.0655,924624,1
202119,5/10/2021,RJ,Engenheiro Paulo de Frontin,3301801,1300,923886007,52,0.04,14071,1
202119,5/10/2021,RJ,Guapimirim,3301850,4545,740372711,158,0.0348,61388,1
202119,5/10/2021,RJ,Iguaba Grande,3301876,3762,1304573985,93,0.0247,28837,1
202119,5/10/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202119,5/10/2021,RJ,ItaboraÃ­,3301900,8509,35082439,595,0.0699,242543,1
202119,5/10/2021,RJ,ItaguaÃ­,3302007,4749,352250054,286,0.0602,134819,1
202119,5/10/2021,RJ,Italva,3302056,449,293483234,20,0.0445,15299,1
202119,5/10/2021,RJ,Itaocara,3302106,1795,772973904,67,0.0373,23222,1
202119,5/10/2021,RJ,Itaperuna,3302205,6243,601445087,170,0.0272,103800,1
202119,5/10/2021,RJ,Itatiaia,3302254,1279,398889721,50,0.0391,32064,1
202119,5/10/2021,RJ,Japeri,3302270,966,91522341,66,0.0683,105548,1
202119,5/10/2021,RJ,Laje do MuriaÃ©,3302304,493,672945673,6,0.0122,7326,1
202119,5/10/2021,RJ,MacaÃ©,3302403,22879,874910612,550,0.024,261501,1
202119,5/10/2021,RJ,Macuco,3302452,818,1454739463,7,0.0086,5623,1
202119,5/10/2021,RJ,MagÃ©,3302502,10409,422386612,452,0.0434,246433,1
202119,5/10/2021,RJ,Mangaratiba,3302601,2404,531623176,106,0.0441,45220,1
202119,5/10/2021,RJ,MaricÃ¡,3302700,8129,494152118,384,0.0472,164504,1
202119,5/10/2021,RJ,Mendes,3302809,1645,882132132,30,0.0182,18648,1
202119,5/10/2021,RJ,Mesquita,3302858,2959,167583211,349,0.1179,176569,1
202119,5/10/2021,RJ,Miguel Pereira,3302908,2061,805676088,48,0.0233,25581,1
202119,5/10/2021,RJ,Miracema,3303005,1999,736171466,15,0.0075,27154,1
202119,5/10/2021,RJ,Natividade,3303104,1044,681862713,18,0.0172,15311,1
202119,5/10/2021,RJ,NilÃ³polis,3303203,3055,187776979,388,0.127,162693,1
202119,5/10/2021,RJ,NiterÃ³i,3303302,35054,680241482,1565,0.0446,515317,1
202119,5/10/2021,RJ,Nova Friburgo,3303401,16226,848826625,499,0.0308,191158,1
202119,5/10/2021,RJ,Nova IguaÃ§u,3303500,15396,187003068,1366,0.0887,823302,1
202119,5/10/2021,RJ,Paracambi,3303609,2325,441318832,95,0.0409,52683,1
202119,5/10/2021,RJ,ParaÃ­ba do Sul,3303708,4090,918729503,128,0.0313,44518,1
202119,5/10/2021,RJ,Paraty,3303807,2174,497710623,63,0.029,43680,1
202119,5/10/2021,RJ,Paty do Alferes,3303856,1758,631057506,34,0.0193,27858,1
202119,5/10/2021,RJ,PetrÃ³polis,3303906,8699,283652561,999,0.1148,306678,1
202119,5/10/2021,RJ,Pinheiral,3303955,2447,964753194,57,0.0233,25364,1
202119,5/10/2021,RJ,PiraÃ­,3304003,3286,1112201726,60,0.0183,29545,1
202119,5/10/2021,RJ,PorciÃºncula,3304102,1900,1002109705,61,0.0321,18960,1
202119,5/10/2021,RJ,Porto Real,3304110,1470,735956744,32,0.0218,19974,1
202119,5/10/2021,RJ,Quatis,3304128,663,459300312,24,0.0362,14435,1
202119,5/10/2021,RJ,Queimados,3304144,4952,327221066,147,0.0297,151335,1
202119,5/10/2021,RJ,QuissamÃ£,3304151,2282,908222558,64,0.028,25126,1
202119,5/10/2021,RJ,Resende,3304201,10809,816932705,380,0.0352,132312,1
202119,5/10/2021,RJ,Rio Bonito,3304300,4740,782526868,173,0.0365,60573,1
202119,5/10/2021,RJ,Rio Claro,3304409,1248,670787423,43,0.0345,18605,1
202119,5/10/2021,RJ,Rio das Flores,3304508,162,173373288,13,0.0802,9344,1
202119,5/10/2021,RJ,Rio das Ostras,3304524,9896,637657626,368,0.0372,155193,1
202119,5/10/2021,RJ,Rio de Janeiro,3304557,286890,425159848,24721,0.0862,6747815,1
202119,5/10/2021,RJ,Santa Maria Madalena,3304607,222,213625866,9,0.0405,10392,1
202119,5/10/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,3863,906935249,114,0.0295,42594,1
202119,5/10/2021,RJ,SÃ£o FidÃ©lis,3304805,507,130973909,78,0.1538,38710,1
202119,5/10/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,1398,331201137,66,0.0472,42210,1
202119,5/10/2021,RJ,SÃ£o GonÃ§alo,3304904,42303,387483432,2090,0.0494,1091737,1
202119,5/10/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,3613,991955632,18,0.005,36423,1
202119,5/10/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,8128,17187348,874,0.1075,472906,1
202119,5/10/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,296,410768804,5,0.0169,7206,1
202119,5/10/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1575,718653039,48,0.0305,21916,1
202119,5/10/2021,RJ,SÃ£o Pedro da Aldeia,3305208,4079,384633518,212,0.052,106049,1
202119,5/10/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,406,43251305,17,0.0419,9387,1
202119,5/10/2021,RJ,Sapucaia,3305406,2522,1381993534,89,0.0353,18249,1
202119,5/10/2021,RJ,Saquarema,3305505,2212,244195931,199,0.09,90583,1
202119,5/10/2021,RJ,SeropÃ©dica,3305554,1950,234679632,159,0.0815,83092,1
202119,5/10/2021,RJ,Silva Jardim,3305604,1162,533664003,18,0.0155,21774,1
202119,5/10/2021,RJ,Sumidouro,3305703,974,6216889,47,0.0483,15667,1
202119,5/10/2021,RJ,TanguÃ¡,3305752,2558,739092748,91,0.0356,34610,1
202119,5/10/2021,RJ,TeresÃ³polis,3305802,22935,1244843682,680,0.0296,184240,1
202119,5/10/2021,RJ,Trajano de Moraes,3305901,441,414473684,3,0.0068,10640,1
202119,5/10/2021,RJ,TrÃªs Rios,3306008,8517,1036862993,192,0.0225,82142,1
202119,5/10/2021,RJ,ValenÃ§a,3306107,2696,350726561,131,0.0486,76869,1
202119,5/10/2021,RJ,Varre-Sai,3306156,1805,1625247614,5,0.0028,11106,1
202119,5/10/2021,RJ,Vassouras,3306206,1963,529353073,106,0.054,37083,1
202119,5/10/2021,RJ,Volta Redonda,3306305,26786,977634057,824,0.0308,273988,1
202119,5/10/2021,RJ,,33,786757,453039524,46442,0.059,17366189,1
202119,5/9/2021,RJ,Angra dos Reis,3300100,12441,600886768,409,0.0329,207044,1
202119,5/9/2021,RJ,AperibÃ©,3300159,488,410049576,19,0.0389,11901,1
202119,5/9/2021,RJ,Araruama,3300209,4871,362714363,293,0.0602,134293,1
202119,5/9/2021,RJ,Areal,3300225,884,697766201,36,0.0407,12669,1
202119,5/9/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,3948,1145111234,41,0.0104,34477,1
202119,5/9/2021,RJ,Arraial do Cabo,3300258,606,198084529,24,0.0396,30593,1
202119,5/9/2021,RJ,Barra do PiraÃ­,3300308,5094,505537692,269,0.0528,100764,1
202119,5/9/2021,RJ,Barra Mansa,3300407,13461,728279041,455,0.0338,184833,1
202119,5/9/2021,RJ,Belford Roxo,3300456,19108,372389977,560,0.0293,513118,1
202119,5/9/2021,RJ,Bom Jardim,3300506,1250,452636153,30,0.024,27616,1
202119,5/9/2021,RJ,Bom Jesus do Itabapoana,3300605,2682,720909604,73,0.0272,37203,1
202119,5/9/2021,RJ,Cabo Frio,3300704,10544,457682591,551,0.0523,230378,1
202119,5/9/2021,RJ,Cachoeiras de Macacu,3300803,2434,410434548,84,0.0345,59303,1
202119,5/9/2021,RJ,Cambuci,3300902,729,469898157,25,0.0343,15514,1
202119,5/9/2021,RJ,Campos dos Goytacazes,3301009,22869,44738716,1128,0.0493,511168,1
202119,5/9/2021,RJ,Cantagalo,3301108,2088,1035303451,15,0.0072,20168,1
202119,5/9/2021,RJ,Carapebus,3300936,1325,798866514,10,0.0075,16586,1
202119,5/9/2021,RJ,Cardoso Moreira,3301157,1074,837688168,10,0.0093,12821,1
202119,5/9/2021,RJ,Carmo,3301207,1856,975302154,34,0.0183,19030,1
202119,5/9/2021,RJ,Casimiro de Abreu,3301306,3663,813259031,105,0.0287,45041,1
202119,5/9/2021,RJ,Comendador Levy Gasparian,3300951,613,714785448,21,0.0343,8576,1
202119,5/9/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1866,79750406,69,0.037,23398,1
202119,5/9/2021,RJ,Cordeiro,3301504,2096,950955038,8,0.0038,22041,1
202119,5/9/2021,RJ,Duas Barras,3301603,174,150936849,5,0.0287,11528,1
202119,5/9/2021,RJ,Duque de Caxias,3301702,19645,212464742,1288,0.0656,924624,1
202119,5/9/2021,RJ,Engenheiro Paulo de Frontin,3301801,1299,923175325,52,0.04,14071,1
202119,5/9/2021,RJ,Guapimirim,3301850,4545,740372711,158,0.0348,61388,1
202119,5/9/2021,RJ,Iguaba Grande,3301876,3762,1304573985,93,0.0247,28837,1
202119,5/9/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202119,5/9/2021,RJ,ItaboraÃ­,3301900,8480,349628726,593,0.0699,242543,1
202119,5/9/2021,RJ,ItaguaÃ­,3302007,4748,35217588,286,0.0602,134819,1
202119,5/9/2021,RJ,Italva,3302056,449,293483234,20,0.0445,15299,1
202119,5/9/2021,RJ,Itaocara,3302106,1793,772112652,67,0.0374,23222,1
202119,5/9/2021,RJ,Itaperuna,3302205,6243,601445087,170,0.0272,103800,1
202119,5/9/2021,RJ,Itatiaia,3302254,1279,398889721,50,0.0391,32064,1
202119,5/9/2021,RJ,Japeri,3302270,966,91522341,66,0.0683,105548,1
202119,5/9/2021,RJ,Laje do MuriaÃ©,3302304,493,672945673,6,0.0122,7326,1
202119,5/9/2021,RJ,MacaÃ©,3302403,22863,87429876,551,0.0241,261501,1
202119,5/9/2021,RJ,Macuco,3302452,815,1449404233,7,0.0086,5623,1
202119,5/9/2021,RJ,MagÃ©,3302502,10408,422346033,452,0.0434,246433,1
202119,5/9/2021,RJ,Mangaratiba,3302601,2404,531623176,106,0.0441,45220,1
202119,5/9/2021,RJ,MaricÃ¡,3302700,8126,493969751,384,0.0473,164504,1
202119,5/9/2021,RJ,Mendes,3302809,1645,882132132,30,0.0182,18648,1
202119,5/9/2021,RJ,Mesquita,3302858,2959,167583211,349,0.1179,176569,1
202119,5/9/2021,RJ,Miguel Pereira,3302908,2061,805676088,48,0.0233,25581,1
202119,5/9/2021,RJ,Miracema,3303005,1996,735066657,15,0.0075,27154,1
202119,5/9/2021,RJ,Natividade,3303104,1044,681862713,18,0.0172,15311,1
202119,5/9/2021,RJ,NilÃ³polis,3303203,3052,187592582,388,0.1271,162693,1
202119,5/9/2021,RJ,NiterÃ³i,3303302,34978,678766662,1564,0.0447,515317,1
202119,5/9/2021,RJ,Nova Friburgo,3303401,16179,846367926,499,0.0308,191158,1
202119,5/9/2021,RJ,Nova IguaÃ§u,3303500,15392,186954483,1366,0.0887,823302,1
202119,5/9/2021,RJ,Paracambi,3303609,2325,441318832,95,0.0409,52683,1
202119,5/9/2021,RJ,ParaÃ­ba do Sul,3303708,4089,918504874,128,0.0313,44518,1
202119,5/9/2021,RJ,Paraty,3303807,2156,493589744,63,0.0292,43680,1
202119,5/9/2021,RJ,Paty do Alferes,3303856,1758,631057506,34,0.0193,27858,1
202119,5/9/2021,RJ,PetrÃ³polis,3303906,8687,283261271,999,0.115,306678,1
202119,5/9/2021,RJ,Pinheiral,3303955,2447,964753194,57,0.0233,25364,1
202119,5/9/2021,RJ,PiraÃ­,3304003,3269,1106447792,60,0.0184,29545,1
202119,5/9/2021,RJ,PorciÃºncula,3304102,1900,1002109705,61,0.0321,18960,1
202119,5/9/2021,RJ,Porto Real,3304110,1469,735456093,32,0.0218,19974,1
202119,5/9/2021,RJ,Quatis,3304128,656,454450987,23,0.0351,14435,1
202119,5/9/2021,RJ,Queimados,3304144,4951,327154987,147,0.0297,151335,1
202119,5/9/2021,RJ,QuissamÃ£,3304151,2279,907028576,64,0.0281,25126,1
202119,5/9/2021,RJ,Resende,3304201,10809,816932705,380,0.0352,132312,1
202119,5/9/2021,RJ,Rio Bonito,3304300,4738,782196688,173,0.0365,60573,1
202119,5/9/2021,RJ,Rio Claro,3304409,1248,670787423,43,0.0345,18605,1
202119,5/9/2021,RJ,Rio das Flores,3304508,162,173373288,13,0.0802,9344,1
202119,5/9/2021,RJ,Rio das Ostras,3304524,9891,637335447,368,0.0372,155193,1
202119,5/9/2021,RJ,Rio de Janeiro,3304557,286683,424853082,24714,0.0862,6747815,1
202119,5/9/2021,RJ,Santa Maria Madalena,3304607,222,213625866,9,0.0405,10392,1
202119,5/9/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,3863,906935249,114,0.0295,42594,1
202119,5/9/2021,RJ,SÃ£o FidÃ©lis,3304805,507,130973909,78,0.1538,38710,1
202119,5/9/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,1398,331201137,66,0.0472,42210,1
202119,5/9/2021,RJ,SÃ£o GonÃ§alo,3304904,42194,386485023,2090,0.0495,1091737,1
202119,5/9/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,3613,991955632,18,0.005,36423,1
202119,5/9/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,8124,171788897,874,0.1076,472906,1
202119,5/9/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,296,410768804,5,0.0169,7206,1
202119,5/9/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1573,717740464,48,0.0305,21916,1
202119,5/9/2021,RJ,SÃ£o Pedro da Aldeia,3305208,4079,384633518,212,0.052,106049,1
202119,5/9/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,406,43251305,17,0.0419,9387,1
202119,5/9/2021,RJ,Sapucaia,3305406,2521,1381445559,89,0.0353,18249,1
202119,5/9/2021,RJ,Saquarema,3305505,2212,244195931,199,0.09,90583,1
202119,5/9/2021,RJ,SeropÃ©dica,3305554,1950,234679632,159,0.0815,83092,1
202119,5/9/2021,RJ,Silva Jardim,3305604,1162,533664003,18,0.0155,21774,1
202119,5/9/2021,RJ,Sumidouro,3305703,973,621050616,47,0.0483,15667,1
202119,5/9/2021,RJ,TanguÃ¡,3305752,2558,739092748,91,0.0356,34610,1
202119,5/9/2021,RJ,TeresÃ³polis,3305802,22930,1244572297,680,0.0297,184240,1
202119,5/9/2021,RJ,Trajano de Moraes,3305901,441,414473684,3,0.0068,10640,1
202119,5/9/2021,RJ,TrÃªs Rios,3306008,8517,1036862993,192,0.0225,82142,1
202119,5/9/2021,RJ,ValenÃ§a,3306107,2694,350466378,131,0.0486,76869,1
202119,5/9/2021,RJ,Varre-Sai,3306156,1805,1625247614,5,0.0028,11106,1
202119,5/9/2021,RJ,Vassouras,3306206,1963,529353073,106,0.054,37083,1
202119,5/9/2021,RJ,Volta Redonda,3306305,26781,977451567,822,0.0307,273988,1
202119,5/9/2021,RJ,,33,786087,452653717,46427,0.0591,17366189,1
202118,5/8/2021,RJ,Angra dos Reis,3300100,12439,60079017,409,0.0329,207044,1
202118,5/8/2021,RJ,AperibÃ©,3300159,488,410049576,19,0.0389,11901,1
202118,5/8/2021,RJ,Araruama,3300209,4871,362714363,293,0.0602,134293,1
202118,5/8/2021,RJ,Areal,3300225,884,697766201,36,0.0407,12669,1
202118,5/8/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,3948,1145111234,41,0.0104,34477,1
202118,5/8/2021,RJ,Arraial do Cabo,3300258,604,197430785,23,0.0381,30593,1
202118,5/8/2021,RJ,Barra do PiraÃ­,3300308,5079,504049065,269,0.053,100764,1
202118,5/8/2021,RJ,Barra Mansa,3300407,13395,72470825,455,0.034,184833,1
202118,5/8/2021,RJ,Belford Roxo,3300456,19103,372292533,560,0.0293,513118,1
202118,5/8/2021,RJ,Bom Jardim,3300506,1250,452636153,30,0.024,27616,1
202118,5/8/2021,RJ,Bom Jesus do Itabapoana,3300605,2682,720909604,73,0.0272,37203,1
202118,5/8/2021,RJ,Cabo Frio,3300704,10531,457118301,550,0.0522,230378,1
202118,5/8/2021,RJ,Cachoeiras de Macacu,3300803,2434,410434548,84,0.0345,59303,1
202118,5/8/2021,RJ,Cambuci,3300902,725,46731984,25,0.0345,15514,1
202118,5/8/2021,RJ,Campos dos Goytacazes,3301009,22818,446389445,1113,0.0488,511168,1
202118,5/8/2021,RJ,Cantagalo,3301108,2075,1028857596,15,0.0072,20168,1
202118,5/8/2021,RJ,Carapebus,3300936,1325,798866514,10,0.0075,16586,1
202118,5/8/2021,RJ,Cardoso Moreira,3301157,1074,837688168,10,0.0093,12821,1
202118,5/8/2021,RJ,Carmo,3301207,1854,974251182,34,0.0183,19030,1
202118,5/8/2021,RJ,Casimiro de Abreu,3301306,3662,813037011,105,0.0287,45041,1
202118,5/8/2021,RJ,Comendador Levy Gasparian,3300951,613,714785448,21,0.0343,8576,1
202118,5/8/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1858,794084965,69,0.0371,23398,1
202118,5/8/2021,RJ,Cordeiro,3301504,2092,949140239,8,0.0038,22041,1
202118,5/8/2021,RJ,Duas Barras,3301603,173,150069396,5,0.0289,11528,1
