Ano,Órgão Superior,Órgão,Unidade Gestora,Origem,Categoria,Espécie,Detalhamento,Orçamento Atualizado (Valor Previsto),Receita Realizada (Valor Arrecadado),% Previsto/Realizado,Valor Lançado
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12190821 - CONTRIBUICAO INDUSTRIAL RURAL-PARCEL.-PRINC.,0.00,0.00,0.00%,393127912.56
2022,26000 - Ministério da Educação,26436 - Instituto Federal Sul-rio-grandense,"158126 - INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE",16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,905028.00,5895.00,0.65%,0.00
2022,26000 - Ministério da Educação,26261 - Universidade Federal de Itajubá,153030 - UNIVERSIDADE FEDERAL DE ITAJUBA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,410907.00,467763.90,113.84%,0.00
2022,26000 - Ministério da Educação,26258 - Universidade Tecnológica Federal do Paraná ,153019 - UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,560196.00,320505.00,57.21%,0.00
2022,54000 - Ministério do Turismo,34902 - Fundo Nacional de Cultura,540030 - FUNDO NACIONAL DA CULTURA - FNC,13 - Receita Patrimonial ,1 - Receitas Correntes,139 - Demais receitas patrimoniais,13910111 - PART.UNIAO EM RECEITA LOTERIA FEDERAL-PRINC.,3897290.00,3110421.05,79.81%,0.00
2022,26000 - Ministério da Educação,26253 - Universidade Federal Rural da Amazônia,153034 - UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,48300.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12130116 - CSLL-CONTRIBUINTES Ñ OPT.SIMP.NAC.-JUROS,0.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.,0.00,4381551095.69,0.00%,0.00
2022,35000 - Ministério das Relações Exteriores,35000 - Ministério das Relações Exteriores - Unidades com vínculo direto,240999 - MRE - DIFERENCA CAMBIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,-361.38,0.00%,0.00
2022,26000 - Ministério da Educação,26246 - Universidade Federal de Santa Catarina,153163 - UNIVERSIDADE FEDERAL DE SANTA CATARINA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,0.00,518.46,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,74918 - Fundo de Desenvolvimento do Nordeste,533009 - FUNDO DE DESENVOLVIMENTO DO NORDESTE,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,265801704.00,318712033.68,119.91%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,123 - Contribuições para Entidades Privadas de Serviço Social e de Formação Profissional,12310001 - CONT.P/ENT.PRIV.SERV.SOC.E FORM.PROFIS.-PRINC,0.00,0.00,0.00%,2913993011.06
2022,39000 - Ministério da Infraestrutura,68201 - Agência Nacional de Transportes Aquaviários,682010 - AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.,0.00,1198016.56,0.00%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30202 - Fundação Nacional do Índio,194088 - FUNDACAO NACIONAL DO INDIO - U.O.,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,6481.00,5706.27,88.05%,0.00
2022,26000 - Ministério da Educação,26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,154032 - FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,4317.00,0.00,0.00%,0.00
2022,44000 - Ministério do Meio Ambiente,44207 - Instituto Chico Mendes de Conservação da Biodiversidade,443032 - INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE,17 - Transferências Correntes,1 - Receitas Correntes,176 - Transferências de Convênios,17610101 - TRANSF.REC.ORG.UNIAO CONV.INSTIT.EXT.-PRINC.,400000.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,0.00,87902.72,0.00%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,266147.47,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto",240102 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,355388.00,241667.20,68.00%,0.00
2022,26000 - Ministério da Educação,26282 - Universidade Federal de Viçosa,154051 - UNIVERSIDADE FEDERAL DE VICOSA,18 - Receitas Correntes - a classificar,1 - Receitas Correntes,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26432 - Instituto Federal do Paraná,158009 - INST. FED. DO PARANA/ REITORIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,2064.00,0.00,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,23 - Amortizações de Empréstimos ,2 - Receitas de Capital,231 - AMORTIZACAO DE EMPRESTIMOS,23110711 - AMORTIZACAO DE FINANCIAMENTOS EM GERAL-PRINC.,437718784.00,1495842065.52,341.74%,0.00
2022,26000 - Ministério da Educação,26422 - Instituto Federal Catarinense,158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,1112.00,206825.63,18599.43%,0.00
2022,26000 - Ministério da Educação,26258 - Universidade Tecnológica Federal do Paraná ,153019 - UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,358019.00,562136.14,157.01%,0.00
2022,32000 - Ministério de Minas e Energia,"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13410111 - BONUS ASSINAT.DE CONTRATO DE CONCESSAO-PRINC.,0.00,457814062.95,0.00%,0.00
2022,25000 - Ministério da Economia,25208 - Superintendência de Seguros Privados,173039 - SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,1416.64,0.00%,0.00
2022,26000 - Ministério da Educação,26272 - Fundação Universidade do Maranhão,154041 - FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,677950.00,0.00%,0.00
2022,39000 - Ministério da Infraestrutura,39250 - Agência Nacional de Transportes Terrestres,393001 - AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210101 - TAXAS INSPECAO,CONTROLE E FISCALIZACAO-PRINC.",1654976.00,2198756.35,132.86%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22211 - Companhia Nacional de Abastecimento,135100 - COMPANHIA NACIONAL DE ABASTECIMENTO,22 - Alienação de Bens,2 - Receitas de Capital,222 - Alienação de bens imóveis,22210101 - ALIENACAO DE BENS IMOVEIS EM GERAL-PRINC.,29785020.00,7702204.29,25.86%,0.00
2022,26000 - Ministério da Educação,26285 - Fundação Universidade Federal de São João Del-Rei,154069 - FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210102 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-MUL.JUR,0.00,135.41,0.00%,0.00
2022,26000 - Ministério da Educação,26434 - Instituto Federal Fluminense,"158139 - INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE",14 - Receita Agropecuária,1 - Receitas Correntes,141 - Receita da produção vegetal,14110101 - RECEITA AGROPECUARIA-PRINCIPAL,116737.00,216882.52,185.79%,0.00
2022,39000 - Ministério da Infraestrutura,39252 - Departamento Nacional de Infraestrutura de Transportes,393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS,0.00,2119.85,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11150101 - IOF-OURO-PRINCIPAL,41066766.00,58003725.88,141.24%,0.00
2022,26000 - Ministério da Educação,26403 - Instituto Federal do Amazonas,"158142 - INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,3020.00,2104.96,69.70%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",49001 - Fundo de Terras e da Reforma Agrária,490003 - CREDITO FUNDIARIO,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,25534702.00,108028631.27,423.07%,0.00
2022,26000 - Ministério da Educação,26276 - Fundação Universidade Federal do Mato Grosso,154045 - FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,37741.00,1766307.95,4680.08%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,79 - Outras Receitas Correntes,7 - Receitas Correntes - intra-orçamentárias,792 - Indenizações e restituições,79220111 - RESTITUICAO CONVENIOS-PRIMARIAS-PRINC.-INTRA,0.00,1554441.93,0.00%,0.00
2022,41000 - Ministério das Comunicações,41232 - Fundo de Universalização dos Serviços de Telecomunicações,413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES,13 - Receita Patrimonial ,1 - Receitas Correntes,"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",13330113 - DLG.SRV.TELEC-R.PUB-NAO.P.ORBITAIS/DA.PRC,1158805.00,655070.59,56.53%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12140212 - CONTRIB.PREVIDENCIARIA DO SEGURADO-MUL.JUR.,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26232 - Universidade Federal da Bahia,153038 - UNIVERSIDADE FEDERAL DA BAHIA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,3042350.00,1210625.00,39.79%,0.00
2022,52000 - Ministério da Defesa,52221 - Indústria de Material Bélico do Brasil,168002 - INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,441572.04,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239902 - OUTROS RESSARCIMENTOS-MULTAS E JUROS,0.00,27052440.63,0.00%,0.00
2022,41000 - Ministério das Comunicações,41232 - Fundo de Universalização dos Serviços de Telecomunicações,413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210913 - CONTR.S/REC.OP.BRT DECOR.SERV.TELECOM-DIV.AT.,7035003.00,1632273.76,23.20%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130342 - IRRF-OUTROS RENDIMENTOS-MULTAS E JUROS,0.00,0.00,0.00%,51333570.19
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL",1363810.00,1241165.46,91.01%,0.00
2022,26000 - Ministério da Educação,26442 - Universidade da Integração Internacional da Lusofonia Afro-Brasileira,158565 - UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,4931.00,6955.55,141.06%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19221201 - RESTIT.DEP.DE SENTENCAS JUD.Ñ SACADOS-PRINC.,6363996412.00,119604315.01,1.88%,0.00
2022,26000 - Ministério da Educação,"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás","158153 - INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS",19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,0.00,192.00,0.00%,0.00
2022,26000 - Ministério da Educação,26403 - Instituto Federal do Amazonas,"158142 - INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,22678.00,3523.84,15.54%,0.00
2022,52000 - Ministério da Defesa,52121 - Comando do Exército,160075 - D CONT - SETORIAL FINANCEIRA,21 - Operações de Crédito ,2 - Receitas de Capital,212 - Operações de crédito - mercado externo,21220101 - OP.DE CREDITO CONTRATUAIS-MERC.EXTERNO-PRINC.,0.00,776.01,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12134907 - CSLL-PARCELAMENTOS-DIVIDA ATIVA-MULTAS,161446085.00,110419331.42,68.39%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11110202 - IMPOSTO SOBRE A EXPORTACAO-MUL.JUR.,0.00,0.00,0.00%,1439635.54
2022,25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social,25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057 - BANCO CENTRAL DO BRASIL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219901 - OUTRAS INDENIZACOES-PRINCIPAL,0.00,945728.53,0.00%,0.00
2022,25000 - Ministério da Economia,"30203 - Instituto Nacional de Metrologia, Qualidade e Tecnologia",183023 - INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210104 - TX.INSP,CONTROL.E FISCALIZ.-DIV.AT.-MUL.JUR.",0.00,31494.05,0.00%,0.00
2022,26000 - Ministério da Educação,26410 - Instituto Federal do Norte de Minas Gerais,"158121 - INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG",15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,102001.00,92486.50,90.67%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30905 - Secretaria Nacional do Consumidor Fundo,200401 - FUNDO DE DEFESA DOS DIREITOS DIFUSOS,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12190112 - CONTRIB.S/SORT.REALIZ.POR ENT.FILANT.-MUL.JUR,145107.00,12832.13,8.84%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130101 - IRPF-PRINCIPAL,50886916522.00,43221236063.28,84.94%,0.00
2022,26000 - Ministério da Educação,26282 - Universidade Federal de Viçosa,154051 - UNIVERSIDADE FEDERAL DE VICOSA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,14614.00,-119.50,-0.82%,0.00
2022,25000 - Ministério da Economia,"30203 - Instituto Nacional de Metrologia, Qualidade e Tecnologia",183023 - INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,104000000.00,117207633.53,112.70%,0.00
2022,26000 - Ministério da Educação,26273 - Universidade Federal do Rio Grande,154042 - UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,446400.00,0.00%,0.00
2022,26000 - Ministério da Educação,26351 - Universidade Federal do Recôncavo da Bahia,158092 - UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219901 - OUTRAS INDENIZACOES-PRINCIPAL,0.00,1051.98,0.00%,0.00
2022,25000 - Ministério da Economia,20603 - Superintendência da Zona Franca de Manaus,193028 - SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,1430507.00,1793791.47,125.40%,0.00
